"Codigo";"Descripcion";"Clasificador";"Indice_IPC";"v_m_IPC";"v_i_a_IPC";"Region";"Periodo_codificado"
07;Transporte;Nivel general y divisiones COICOP;8798.1956;1.40;55.20;Cuyo;Febrero - 2025
07;Transporte;Nivel general y divisiones COICOP;8864.6392;1.20;52.30;Patagonia;Febrero - 2025
07;Transporte;Nivel general y divisiones COICOP;8359.8681;1.70;59.40;Nacional;Febrero - 2025
08;Comunicación;Nivel general y divisiones COICOP;7316.7367;2.50;94.50;GBA;Febrero - 2025
08;Comunicación;Nivel general y divisiones COICOP;7156.4114;1.90;89.10;Pampeana;Febrero - 2025
08;Comunicación;Nivel general y divisiones COICOP;7304.4102;2.30;88.50;Noreste;Febrero - 2025
08;Comunicación;Nivel general y divisiones COICOP;7478.5532;2.40;88.60;Noroeste;Febrero - 2025
08;Comunicación;Nivel general y divisiones COICOP;6656.1056;2.30;94.50;Cuyo;Febrero - 2025
08;Comunicación;Nivel general y divisiones COICOP;6256.837;2.90;100.80;Patagonia;Febrero - 2025
08;Comunicación;Nivel general y divisiones COICOP;7191.0294;2.30;92.20;Nacional;Febrero - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7717.3701;2.70;67.40;GBA;Febrero - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7093.415;4.30;63.30;Pampeana;Febrero - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7176.9593;1.70;61.70;Noreste;Febrero - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7137.0022;1.20;67.80;Noroeste;Febrero - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7068.3821;1.30;59.60;Cuyo;Febrero - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;6976.0315;1.60;59.40;Patagonia;Febrero - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7370.3538;2.90;65.00;Nacional;Febrero - 2025
10;Educación;Nivel general y divisiones COICOP;6733.194;1.60;131.90;GBA;Febrero - 2025
10;Educación;Nivel general y divisiones COICOP;5231.2137;1.80;165.30;Pampeana;Febrero - 2025
10;Educación;Nivel general y divisiones COICOP;5475.2246;11.30;154.30;Noreste;Febrero - 2025
10;Educación;Nivel general y divisiones COICOP;6443.7442;2.40;201.30;Noroeste;Febrero - 2025
10;Educación;Nivel general y divisiones COICOP;4832.4704;1.10;147.10;Cuyo;Febrero - 2025
10;Educación;Nivel general y divisiones COICOP;5157.8097;9.10;221.60;Patagonia;Febrero - 2025
10;Educación;Nivel general y divisiones COICOP;5980.8655;2.30;150.00;Nacional;Febrero - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9292.2507;1.90;84.80;GBA;Febrero - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9244.3853;2.50;81.90;Pampeana;Febrero - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;8591.6648;-0.60;65.30;Noreste;Febrero - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9823.1358;3.30;85.00;Noroeste;Febrero - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10056.8385;3.20;80.30;Cuyo;Febrero - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9702.8838;4.50;107.10;Patagonia;Febrero - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9339.177;2.30;83.60;Nacional;Febrero - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;7782.0959;3.20;55.90;GBA;Febrero - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;7751.9741;2.70;54.80;Pampeana;Febrero - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8123.0214;2.50;45.00;Noreste;Febrero - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;7907.8624;2.60;43.30;Noroeste;Febrero - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;7884.063;3.00;51.40;Cuyo;Febrero - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8572.3672;3.20;54.60;Patagonia;Febrero - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;7837.1446;2.90;53.70;Nacional;Febrero - 2025
Estacional;Na;Categorias;7516.7019;-1.00;44.40;GBA;Febrero - 2025
Estacional;Na;Categorias;7464.522;-0.50;51.50;Pampeana;Febrero - 2025
Estacional;Na;Categorias;6819.9367;-0.90;43.20;Noreste;Febrero - 2025
Estacional;Na;Categorias;6900.9466;0.10;47.70;Noroeste;Febrero - 2025
Estacional;Na;Categorias;6456.2127;-2.50;45.60;Cuyo;Febrero - 2025
Estacional;Na;Categorias;7151.4571;-0.50;58.00;Patagonia;Febrero - 2025
Estacional;Na;Categorias;7350.8325;-0.80;47.60;Nacional;Febrero - 2025
Núcleo;Na;Categorias;8201.6452;2.80;62.70;GBA;Febrero - 2025
Núcleo;Na;Categorias;8295.8935;3.10;60.20;Pampeana;Febrero - 2025
Núcleo;Na;Categorias;7988.4577;2.20;50.60;Noreste;Febrero - 2025
Núcleo;Na;Categorias;8168.484;2.90;55.90;Noroeste;Febrero - 2025
Núcleo;Na;Categorias;8391.5004;3.30;56.70;Cuyo;Febrero - 2025
Núcleo;Na;Categorias;8157.7368;3.50;62.40;Patagonia;Febrero - 2025
Núcleo;Na;Categorias;8229.4476;2.90;60.40;Nacional;Febrero - 2025
Regulados;Na;Categorias;7665.1338;2.10;107.70;GBA;Febrero - 2025
Regulados;Na;Categorias;7615.3092;2.20;106.30;Pampeana;Febrero - 2025
Regulados;Na;Categorias;9335.6779;2.40;125.60;Noreste;Febrero - 2025
Regulados;Na;Categorias;8782.045;2.70;124.30;Noroeste;Febrero - 2025
Regulados;Na;Categorias;8340.44;2.90;100.70;Cuyo;Febrero - 2025
Regulados;Na;Categorias;8811.7972;4.10;123.00;Patagonia;Febrero - 2025
Regulados;Na;Categorias;7877.3099;2.30;109.50;Nacional;Febrero - 2025
B;Na;Bienes y servicios;8347.6102;2.10;49.80;GBA;Febrero - 2025
B;Na;Bienes y servicios;8391.8338;2.00;51.50;Pampeana;Febrero - 2025
B;Na;Bienes y servicios;8045.4933;2.00;45.70;Noreste;Febrero - 2025
B;Na;Bienes y servicios;8106.2073;2.50;49.50;Noroeste;Febrero - 2025
B;Na;Bienes y servicios;8233.4056;2.30;46.70;Cuyo;Febrero - 2025
B;Na;Bienes y servicios;8366.3532;2.50;53.00;Patagonia;Febrero - 2025
B;Na;Bienes y servicios;8327.207;2.10;50.20;Nacional;Febrero - 2025
S;Na;Bienes y servicios;7515.6646;2.50;111.40;GBA;Febrero - 2025
S;Na;Bienes y servicios;7297.4351;3.80;123.30;Pampeana;Febrero - 2025
S;Na;Bienes y servicios;8201.1204;1.60;145.30;Noreste;Febrero - 2025
S;Na;Bienes y servicios;8146.8067;2.70;136.90;Noroeste;Febrero - 2025
S;Na;Bienes y servicios;7957.4101;3.70;129.00;Cuyo;Febrero - 2025
S;Na;Bienes y servicios;7662.8253;5.20;159.10;Patagonia;Febrero - 2025
S;Na;Bienes y servicios;7545.3964;3.10;121.30;Nacional;Febrero - 2025
0;Nivel general;Nivel general y divisiones COICOP;8317.925;3.90;57.00;GBA;Marzo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8356.1088;3.60;54.50;Pampeana;Marzo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8333.4503;3.10;50.10;Noreste;Marzo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8467.6619;4.30;57.90;Noroeste;Marzo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8441.2462;3.50;54.50;Cuyo;Marzo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8434.2328;3.30;60.90;Patagonia;Marzo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8353.3158;3.70;55.90;Nacional;Marzo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9112.2795;6.30;44.80;GBA;Marzo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9097.3725;5.80;46.80;Pampeana;Marzo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;8613.1001;5.70;41.80;Noreste;Marzo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;8745.6667;6.10;46.20;Noroeste;Marzo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9079.203;5.80;43.40;Cuyo;Marzo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;8980.0007;3.00;50.40;Patagonia;Marzo - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9051.2822;5.90;45.60;Nacional;Marzo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6292.5738;1.00;50.60;GBA;Marzo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6300.4062;0.70;45.60;Pampeana;Marzo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6462.5579;-0.30;41.20;Noreste;Marzo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6007.7509;0.50;42.50;Noroeste;Marzo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;5959.114;0.70;43.00;Cuyo;Marzo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6224.6005;1.00;49.40;Patagonia;Marzo - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6262.1312;0.80;47.40;Nacional;Marzo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7368.1022;5.60;41.90;GBA;Marzo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7123.6942;4.10;46.20;Pampeana;Marzo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6296.2115;0.90;44.70;Noreste;Marzo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6535.833;3.00;49.50;Noroeste;Marzo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6442.2937;4.90;50.00;Cuyo;Marzo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6985.3907;3.90;48.80;Patagonia;Marzo - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7112.5925;4.60;44.60;Nacional;Marzo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;7841.6485;3.00;139.00;GBA;Marzo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;7768.9607;2.60;153.30;Pampeana;Marzo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;10195.8821;1.90;136.90;Noreste;Marzo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;10929.7828;2.40;174.00;Noroeste;Marzo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;9472.1584;3.10;157.10;Cuyo;Marzo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;9627.7031;4.70;187.00;Patagonia;Marzo - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;8279.5282;2.90;149.00;Nacional;Marzo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7255.9002;1.40;34.90;GBA;Marzo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7452.8348;1.70;38.10;Pampeana;Marzo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7379.5921;0.50;34.40;Noreste;Marzo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7280.7485;1.70;36.50;Noroeste;Marzo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7419.7737;1.20;36.60;Cuyo;Marzo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7878.1655;1.90;40.50;Patagonia;Marzo - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7368.221;1.50;36.40;Nacional;Marzo - 2025
06;Salud;Nivel general y divisiones COICOP;8949.6747;1.90;53.60;GBA;Marzo - 2025
06;Salud;Nivel general y divisiones COICOP;9759.2964;1.50;50.40;Pampeana;Marzo - 2025
06;Salud;Nivel general y divisiones COICOP;9927.2012;2.10;48.60;Noreste;Marzo - 2025
06;Salud;Nivel general y divisiones COICOP;9715.6166;2.40;50.70;Noroeste;Marzo - 2025
06;Salud;Nivel general y divisiones COICOP;10108.9713;1.50;46.40;Cuyo;Marzo - 2025
06;Salud;Nivel general y divisiones COICOP;9600.1657;2.70;58.70;Patagonia;Marzo - 2025
06;Salud;Nivel general y divisiones COICOP;9406.4734;1.80;51.80;Nacional;Marzo - 2025
07;Transporte;Nivel general y divisiones COICOP;8049.5986;1.70;44.40;GBA;Marzo - 2025
07;Transporte;Nivel general y divisiones COICOP;8868.0191;2.00;42.80;Pampeana;Marzo - 2025
07;Transporte;Nivel general y divisiones COICOP;9681.8138;0.50;40.80;Noreste;Marzo - 2025
07;Transporte;Nivel general y divisiones COICOP;8444.4815;1.90;47.60;Noroeste;Marzo - 2025
07;Transporte;Nivel general y divisiones COICOP;8889.3395;1.00;43.60;Cuyo;Marzo - 2025
07;Transporte;Nivel general y divisiones COICOP;8989.7335;1.40;38.60;Patagonia;Marzo - 2025
07;Transporte;Nivel general y divisiones COICOP;8502.5399;1.70;43.50;Nacional;Marzo - 2025
08;Comunicación;Nivel general y divisiones COICOP;7540.6162;3.10;73.20;GBA;Marzo - 2025
08;Comunicación;Nivel general y divisiones COICOP;7307.2822;2.10;64.50;Pampeana;Marzo - 2025
08;Comunicación;Nivel general y divisiones COICOP;7441.317;1.90;67.80;Noreste;Marzo - 2025
08;Comunicación;Nivel general y divisiones COICOP;7588.3224;1.50;68.40;Noroeste;Marzo - 2025
08;Comunicación;Nivel general y divisiones COICOP;6770.8255;1.70;71.50;Cuyo;Marzo - 2025
08;Comunicación;Nivel general y divisiones COICOP;6440.3945;2.90;82.90;Patagonia;Marzo - 2025
08;Comunicación;Nivel general y divisiones COICOP;7371.0947;2.50;69.90;Nacional;Marzo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7695.7515;-0.30;53.70;GBA;Marzo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7104.5997;0.20;49.40;Pampeana;Marzo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7252.4481;1.10;50.70;Noreste;Marzo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7198.2692;0.90;59.60;Noroeste;Marzo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7142.4222;1.00;50.30;Cuyo;Marzo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7104.7089;1.80;52.80;Patagonia;Marzo - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7382.2025;0.20;52.30;Nacional;Marzo - 2025
10;Educación;Nivel general y divisiones COICOP;7808.1908;16.00;83.00;GBA;Marzo - 2025
10;Educación;Nivel general y divisiones COICOP;6622.3192;26.60;107.20;Pampeana;Marzo - 2025
10;Educación;Nivel general y divisiones COICOP;6816.0996;24.50;142.30;Noreste;Marzo - 2025
10;Educación;Nivel general y divisiones COICOP;8495.5202;31.80;126.30;Noroeste;Marzo - 2025
10;Educación;Nivel general y divisiones COICOP;6051.3336;25.20;117.60;Cuyo;Marzo - 2025
10;Educación;Nivel general y divisiones COICOP;6738.4243;30.60;156.20;Patagonia;Marzo - 2025
10;Educación;Nivel general y divisiones COICOP;7275.3457;21.60;99.20;Nacional;Marzo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9641.3091;3.80;78.10;GBA;Marzo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9596.1911;3.80;73.10;Pampeana;Marzo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;8886.7099;3.40;57.60;Noreste;Marzo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10397.4303;5.80;81.50;Noroeste;Marzo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10276.7501;2.20;71.50;Cuyo;Marzo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;10199.7997;5.10;96.20;Patagonia;Marzo - 2025
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;9702.5819;3.90;76.10;Nacional;Marzo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8113.781;4.30;49.00;GBA;Marzo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;7924.6193;2.20;42.80;Pampeana;Marzo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8360.3066;2.90;36.90;Noreste;Marzo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8068.2616;2.00;36.20;Noroeste;Marzo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8083.4568;2.50;42.00;Cuyo;Marzo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8758.7323;2.20;44.60;Patagonia;Marzo - 2025
12;Bienes y servicios varios;Nivel general y divisiones COICOP;8084.5484;3.20;44.70;Nacional;Marzo - 2025
Estacional;Na;Categorias;8249.0773;9.70;41.20;GBA;Marzo - 2025
Estacional;Na;Categorias;8016.7166;7.40;46.20;Pampeana;Marzo - 2025
Estacional;Na;Categorias;7228.5174;6.00;42.20;Noreste;Marzo - 2025
Estacional;Na;Categorias;7466.8754;8.20;50.30;Noroeste;Marzo - 2025
Estacional;Na;Categorias;7172.3461;11.10;47.60;Cuyo;Marzo - 2025
Estacional;Na;Categorias;7393.4544;3.40;46.50;Patagonia;Marzo - 2025
Estacional;Na;Categorias;7971.2748;8.40;44.00;Nacional;Marzo - 2025
Núcleo;Na;Categorias;8462.357;3.20;53.00;GBA;Marzo - 2025
Núcleo;Na;Categorias;8559.9624;3.20;50.70;Pampeana;Marzo - 2025
Núcleo;Na;Categorias;8231.1487;3.00;43.50;Noreste;Marzo - 2025
Núcleo;Na;Categorias;8484.7245;3.90;50.10;Noroeste;Marzo - 2025
Núcleo;Na;Categorias;8629.1769;2.80;48.20;Cuyo;Marzo - 2025
Núcleo;Na;Categorias;8398.7002;3.00;53.10;Patagonia;Marzo - 2025
Núcleo;Na;Categorias;8492.1966;3.20;51.30;Nacional;Marzo - 2025
Regulados;Na;Categorias;7924.1512;3.40;81.60;GBA;Marzo - 2025
Regulados;Na;Categorias;7841.4239;3.00;78.00;Pampeana;Marzo - 2025
Regulados;Na;Categorias;9518.4699;2.00;85.20;Noreste;Marzo - 2025
Regulados;Na;Categorias;9116.0396;3.80;102.00;Noroeste;Marzo - 2025
Regulados;Na;Categorias;8546.6806;2.50;84.50;Cuyo;Marzo - 2025
Regulados;Na;Categorias;9196.9925;4.40;102.40;Patagonia;Marzo - 2025
Regulados;Na;Categorias;8129.994;3.20;83.10;Nacional;Marzo - 2025
B;Na;Bienes y servicios;8662.2074;3.80;40.70;GBA;Marzo - 2025
B;Na;Bienes y servicios;8692.366;3.60;43.00;Pampeana;Marzo - 2025
B;Na;Bienes y servicios;8303.9723;3.20;39.70;Noreste;Marzo - 2025
B;Na;Bienes y servicios;8436.337;4.10;44.50;Noroeste;Marzo - 2025
B;Na;Bienes y servicios;8516.4037;3.40;39.40;Cuyo;Marzo - 2025
B;Na;Bienes y servicios;8583.0177;2.60;43.60;Patagonia;Marzo - 2025
B;Na;Bienes y servicios;8629.4258;3.60;41.80;Nacional;Marzo - 2025
S;Na;Bienes y servicios;7815.7577;4.00;93.20;GBA;Marzo - 2025
S;Na;Bienes y servicios;7566.9193;3.70;96.90;Pampeana;Marzo - 2025
S;Na;Bienes y servicios;8434.4394;2.80;100.60;Noreste;Marzo - 2025
S;Na;Bienes y servicios;8562.494;5.10;118.70;Noroeste;Marzo - 2025
S;Na;Bienes y servicios;8255.1481;3.70;113.90;Cuyo;Marzo - 2025
S;Na;Bienes y servicios;8065.0462;5.20;136.00;Patagonia;Marzo - 2025
S;Na;Bienes y servicios;7844.6013;4.00;99.20;Nacional;Marzo - 2025
0;Nivel general;Nivel general y divisiones COICOP;8547.3129;2.80;47.70;GBA;Abril - 2025
0;Nivel general;Nivel general y divisiones COICOP;8591.2047;2.80;46.00;Pampeana;Abril - 2025
0;Nivel general;Nivel general y divisiones COICOP;8555.3175;2.70;45.00;Noreste;Abril - 2025
0;Nivel general;Nivel general y divisiones COICOP;8710.4114;2.90;48.90;Noroeste;Abril - 2025
0;Nivel general;Nivel general y divisiones COICOP;8682.2113;2.90;46.90;Cuyo;Abril - 2025
0;Nivel general;Nivel general y divisiones COICOP;8659.3943;2.70;52.30;Patagonia;Abril - 2025
0;Nivel general;Nivel general y divisiones COICOP;8585.6078;2.80;47.30;Nacional;Abril - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9367.4844;2.80;40.80;GBA;Abril - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9365.1085;2.90;42.00;Pampeana;Abril - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;8885.559;3.20;39.40;Noreste;Abril - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9036.3153;3.30;40.30;Noroeste;Abril - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9396.0584;3.50;40.80;Cuyo;Abril - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9258.2887;3.10;46.90;Patagonia;Abril - 2025
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;9318.2093;2.90;41.40;Nacional;Abril - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6489.2193;3.10;47.30;GBA;Abril - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6465.7728;2.60;41.80;Pampeana;Abril - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6621.1853;2.50;37.00;Noreste;Abril - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6148.6075;2.30;38.40;Noroeste;Abril - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6117.4077;2.70;38.30;Cuyo;Abril - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6415.7481;3.10;44.80;Patagonia;Abril - 2025
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;6440.2537;2.80;43.70;Nacional;Abril - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7716.8271;4.70;34.90;GBA;Abril - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7324.2443;2.80;37.70;Pampeana;Abril - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6485.2208;3.00;38.00;Noreste;Abril - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6792.623;3.90;41.10;Noroeste;Abril - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;6675.2861;3.60;40.80;Cuyo;Abril - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7199.1884;3.10;43.70;Patagonia;Abril - 2025
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;7385.4063;3.80;36.90;Nacional;Abril - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;7977.6053;1.70;73.10;GBA;Abril - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;7934.6976;2.10;93.20;Pampeana;Abril - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;10376.4688;1.80;113.60;Noreste;Abril - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;11089.5242;1.50;111.50;Noroeste;Abril - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;9613.1629;1.50;100.40;Cuyo;Abril - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;9904.0305;2.90;112.00;Patagonia;Abril - 2025
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;8435.1033;1.90;87.10;Nacional;Abril - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7340.1743;1.20;28.30;GBA;Abril - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7507.7361;0.70;30.40;Pampeana;Abril - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7421.3841;0.60;27.90;Noreste;Abril - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7327.879;0.60;29.30;Noroeste;Abril - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7471.9623;0.70;29.70;Cuyo;Abril - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7980.9813;1.30;31.70;Patagonia;Abril - 2025
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;7437.0978;0.90;29.30;Nacional;Abril - 2025
06;Salud;Nivel general y divisiones COICOP;9211.0811;2.90;44.30;GBA;Abril - 2025
06;Salud;Nivel general y divisiones COICOP;9968.3449;2.10;40.80;Pampeana;Abril - 2025
06;Salud;Nivel general y divisiones COICOP;10137.0912;2.10;40.60;Noreste;Abril - 2025
06;Salud;Nivel general y divisiones COICOP;9935.6289;2.30;42.30;Noroeste;Abril - 2025
06;Salud;Nivel general y divisiones COICOP;10321.2272;2.10;37.00;Cuyo;Abril - 2025
06;Salud;Nivel general y divisiones COICOP;9839.4718;2.50;49.80;Patagonia;Abril - 2025
06;Salud;Nivel general y divisiones COICOP;9641.606;2.50;42.60;Nacional;Abril - 2025
07;Transporte;Nivel general y divisiones COICOP;8185.7785;1.70;39.90;GBA;Abril - 2025
07;Transporte;Nivel general y divisiones COICOP;9012.3105;1.60;33.50;Pampeana;Abril - 2025
07;Transporte;Nivel general y divisiones COICOP;9823.6983;1.50;37.60;Noreste;Abril - 2025
07;Transporte;Nivel general y divisiones COICOP;8552.1743;1.30;39.80;Noroeste;Abril - 2025
07;Transporte;Nivel general y divisiones COICOP;9109.5011;2.50;40.80;Cuyo;Abril - 2025
07;Transporte;Nivel general y divisiones COICOP;9136.3456;1.60;35.90;Patagonia;Abril - 2025
07;Transporte;Nivel general y divisiones COICOP;8644.5585;1.70;37.30;Nacional;Abril - 2025
08;Comunicación;Nivel general y divisiones COICOP;7709.5628;2.20;54.70;GBA;Abril - 2025
08;Comunicación;Nivel general y divisiones COICOP;7532.3126;3.10;49.30;Pampeana;Abril - 2025
08;Comunicación;Nivel general y divisiones COICOP;7669.4456;3.10;49.00;Noreste;Abril - 2025
08;Comunicación;Nivel general y divisiones COICOP;7933.3501;4.50;53.80;Noroeste;Abril - 2025
08;Comunicación;Nivel general y divisiones COICOP;6968.8092;2.90;56.30;Cuyo;Abril - 2025
08;Comunicación;Nivel general y divisiones COICOP;6647.6872;3.20;65.90;Patagonia;Abril - 2025
08;Comunicación;Nivel general y divisiones COICOP;7577.0727;2.80;53.00;Nacional;Abril - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7900.3182;2.70;47.60;GBA;Abril - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7566.9998;6.50;49.80;Pampeana;Abril - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7481.0088;3.20;45.60;Noreste;Abril - 2025
09;Recreación y cultura;Nivel general y divisiones COICOP;7517.9168;4.40;48.90;Noroeste;Abril - 2025
